ID,SMILES,pKi,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL1256417,Cc1cc(C)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1,5.6439741428068775,15.489760399116008,15.489760399116008,0.2049108503765651,-0.4504961531697289,0.28525915886033343,20.476190476190474,569.6890000000003,533.4010000000003,569.3026849920001,218.0,0.0,0.2998608926042569,-0.4230263377222818,0.4230263377222818,0.2998608926042569,0.9761904761904762,1.7380952380952381,2.5,19.14221805781457,9.895876782019867,2.305243770761463,-2.406877832396197,2.377856141938095,-2.494879753887195,5.980737185774314,0.08151384819394224,3.5716718828887903,1.148551212285115,1763.7197431252546,28.957090199954582,24.26971460417181,24.26971460417181,20.3345402313419,14.698194238566407,14.698194238566407,11.820997521630689,11.820997521630689,8.888719845127726,8.888719845127726,6.616185544258719,6.616185544258719,-4.09,5748212154.401138,26.78644013777171,10.631457213229698,4.858376371646153,243.27696806302384,20.36751674907234,29.173032406110188,11.230197362409971,0.0,6.014658705012475,0.0,4.899909730850478,19.040175024714422,10.082660329248245,0.0,12.13273413692322,75.90443706254132,37.78431794449526,17.11545131829632,8.807565984728168,39.65303005202209,0.0,34.532239767988806,0.0,51.61444254938121,44.27715368749601,53.603279241512475,0.0,11.257379486545457,11.050456081168516,21.910322805205887,0.0,0.0,73.80077820346425,0.0,19.664695240427143,42.852030304245986,41.07630635412594,0.0,33.390501781036484,0.0,114.16,5.817220841045895,0.0,4.39041504767482,17.743885808844,39.733504670403214,68.50591581636459,12.393687143226153,6.06636706846161,36.72837853991126,37.1162156112261,15.24950022251657,23.36506165540655,0.0,18.35163764000786,8.636717824241513,11.998004583700986,-0.11056921153113075,9.993735479998925,5.7434839537808315,8.496556511816573,2.19203822924456,0.41935483870967744,42.0,3.0,10.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,10.0,2.0,11.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,6.780449814749013,7.0,5.447340000000004,162.2580999999997,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256418,Cc1cc(Br)c2oc(Nc3ccc(-c4cn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3F)nc2c1,5.838631997765026,15.508278917634527,15.508278917634527,0.22627172456007005,-0.4222149031697289,0.22619049478730754,20.476190476190474,633.5700000000003,599.2980000000002,632.2022980280001,218.0,0.0,0.2998909755779761,-0.42209115560079263,0.42209115560079263,0.2998909755779761,1.0238095238095237,1.7857142857142858,2.5476190476190474,79.91873147769094,9.893454947075517,2.297410400808784,-2.409489125722315,2.3971655154896307,-2.494535383654079,9.103914456163146,0.08275262517399565,3.5716718828887903,1.148551212285115,1768.2490681382353,28.957090199954582,23.777815750870705,25.363812289985404,20.3345402313419,14.510443701663014,15.303441971220366,11.642790821660236,12.497127720834756,8.863329788545038,9.452368332076091,6.570517758104568,7.215657408471403,-3.54,5748212154.401138,27.302719623030725,10.942295225799059,5.030964661766119,251.59147200491734,24.934616396863696,29.126281632029453,5.583020141642242,0.0,6.014658705012475,0.0,4.899909730850478,14.358372089569237,4.9839785209472085,0.0,6.06636706846161,90.97701082926164,50.02300234525629,15.54633000498077,8.807565984728168,55.58297394997144,0.0,29.318854672333934,0.0,44.69070534969059,44.27715368749601,58.70939083726097,0.0,11.126902983393991,11.050456081168516,21.910322805205887,0.0,15.929943897949348,68.58739310780938,0.0,12.740958040736519,37.28857881254899,51.74586944157143,0.0,33.26002527788502,0.0,101.27000000000001,5.817220841045895,0.0,4.39041504767482,11.702044979696037,34.564716787086454,78.49533604981326,12.393687143226153,6.06636706846161,25.122838405075452,63.810102728579885,10.150818414215532,24.398208315673013,3.5137428671344884,18.4552229259741,3.7531563981705136,11.367765955072784,-0.024225831353616112,10.148465987968738,8.055059577344078,6.550517365404955,2.1987531052776177,0.3870967741935484,42.0,3.0,9.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,9.0,2.0,11.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,7.113200442438558,7.0,6.506420000000006,167.42609999999965,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256419,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(C#N)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.55129368009492,9.339726022011277,9.339726022011277,0.2802453174967465,0.2802453174967465,0.3212758130882136,20.390243902439025,548.6550000000001,516.3990000000003,548.276055644,208.0,0.0,0.29981010137240005,-0.4218822018217738,0.4218822018217738,0.29981010137240005,0.975609756097561,1.7317073170731707,2.4878048780487805,16.359034180194573,9.895877105583509,2.3034131266228335,-2.4068774943292737,2.3721426666923797,-2.4948795412176854,5.980355814675588,0.08151396825453612,3.602148848814703,1.1228561873272398,1735.3354553757333,27.923710005134975,22.993664265041787,22.993664265041787,20.068014581162373,14.155468530622144,14.155468530622144,11.039279507855262,11.039279507855262,8.529542324434066,8.529542324434066,6.232528612439315,6.232528612439315,-4.529999999999999,4861156468.438154,25.438624121660084,10.46180831969013,4.749143091085584,237.13907022716973,20.36751674907234,29.425032877856566,11.230197362409971,0.0,6.014658705012475,0.0,4.899909730850478,14.6497599770396,15.344551883986732,0.0,18.19910120538483,56.99642674822768,43.47170421917881,16.991516535309753,4.417150937053347,39.6530300520221,5.261891554738487,34.532239767988806,0.0,37.76696814999996,44.277153687496,54.35534104569281,0.0,17.32660079933773,11.050456081168516,17.519907757531065,0.0,0.0,73.80077820346428,0.0,11.33111286753076,37.28857881254899,53.20904049104916,0.0,33.39050178103649,0.0,137.95,0.0,5.261891554738487,0.0,6.041840829147961,34.53753466295096,79.8404793118159,6.3273200747645415,12.13273413692322,30.33183534230805,47.86723985916357,15.24950022251657,7.888568513555052,0.0,18.45168350550078,18.407612803973947,11.2461208561065,0.4345802533248768,16.602671480356904,5.992018213663071,4.605366658847496,2.2047110480047114,0.36666666666666664,41.0,3.0,11.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,11.0,2.0,11.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,6.49107340188911,7.0,4.563080000000003,157.54109999999972,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256420,COC(=O)c1cccc2nc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3)oc12,5.44490555142168,12.117731627319195,12.117731627319195,0.26781877743627813,-0.4762550340325935,0.27432483760765325,20.046511627906977,581.6810000000004,546.4010000000004,581.2862859800001,222.0,0.0,0.3412531073249272,-0.4653168531718337,0.4653168531718337,0.3412531073249272,1.0,1.744186046511628,2.488372093023256,16.524225510817402,9.895877105557911,2.304162973880985,-2.4068774949707405,2.37267680330053,-2.494879542359584,6.01192628437667,0.06015268421991101,3.6363782812868513,1.1157940907927428,1765.0123454426061,29.501060274324598,24.362947250469556,24.362947250469556,20.97869818368533,14.748358313799894,14.748358313799894,11.419057732777468,11.419057732777468,8.814399511322808,8.814399511322808,6.415183875991675,6.415183875991675,-4.550000000000001,11816252853.494717,27.29332568665138,11.26826149432609,5.165738714989322,248.38649998964826,25.10437970287239,28.91926305676129,11.230197362409971,0.0,6.014658705012475,5.969305287951849,4.899909730850478,19.44429716111142,10.082660329248245,0.0,18.19910120538483,56.99642674822767,43.47170421917882,18.53786258489029,13.948551074925216,45.622335339973944,0.0,34.532239767988806,0.0,37.76696814999996,51.38695122877353,54.35534104569281,0.0,11.257379486545457,11.050456081168516,17.519907757531065,0.0,0.0,86.87988103269363,4.736862953800049,0.0,42.08311599662082,53.20904049104916,0.0,33.390501781036484,0.0,140.45999999999998,5.969305287951849,4.794537184071822,0.0,12.056499534160436,28.52287595793849,79.84047931181587,13.437117616042075,18.19910120538483,24.26546827384644,41.79801854637129,19.98636317631662,12.797956386725152,0.0,30.576843694974418,9.04736551255747,10.885770412526718,-0.052681078032695394,14.175149825792007,5.949128743400564,4.581210999109489,3.539255502946874,0.3870967741935484,43.0,3.0,12.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,12.0,2.0,12.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,7.152286764813835,7.0,4.478000000000002,164.16559999999964,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256421,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,6.0695604052333,15.399582072641387,15.399582072641387,0.15212820604155142,-0.48457537127672556,0.2808326147205449,20.658536585365855,576.0799999999999,544.8320000000002,575.232412512,212.0,0.0,0.29990372157869455,-0.4217008154575282,0.4217008154575282,0.29990372157869455,1.024390243902439,1.8048780487804879,2.5609756097560976,35.4956926983596,9.895876782056813,2.30511956285996,-2.406877831447775,2.378433809942025,-2.4948797530242333,6.342262119530551,0.08151385106068308,3.5798625047642196,1.1496051802260125,1720.6827048448213,28.086846711951505,22.725029346370654,23.480958292389115,19.94069338122455,13.976492872548059,14.354457345557286,10.979013803018283,11.386213929758888,8.435558945316755,8.733189896219852,6.154965714965176,6.363093034496454,-3.7999999999999994,4130401139.535298,26.121167695473254,10.551123489781327,4.874487465232368,240.8503500611123,20.36751674907234,29.173032406110188,11.230197362409971,0.0,6.014658705012475,0.0,4.899909730850478,19.04017502471442,10.082660329248245,0.0,23.733674027155736,56.99642674822768,37.78431794449526,22.138084632037646,8.807565984728168,51.253969942254614,0.0,34.532239767988806,0.0,37.76696814999996,44.277153687496,53.565376640321425,0.0,11.257379486545457,11.050456081168516,21.910322805205883,0.0,11.600939890232516,73.80077820346428,0.0,5.817220841045895,31.725127320852,47.14267342258755,5.022633313741326,33.39050178103649,0.0,114.16,5.817220841045895,0.0,4.39041504767482,17.743885808844,50.272838701760804,51.86231211535433,12.393687143226153,30.33183534230805,4.681802935145185,37.1162156112261,26.850440112749087,23.073474716177163,6.190538729136857,18.15944012314103,8.959566505848152,9.41549044247404,-0.15741191767634066,11.08724595274084,5.699160596578474,4.496618238496842,2.186987724194055,0.3793103448275862,41.0,3.0,10.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,10.0,2.0,12.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,6.722138196395732,7.0,5.483900000000005,157.79409999999973,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256422,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cc(Cl)ccc6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,5.8326826652518236,15.389366880597489,15.389366880597489,0.17450474925142756,-0.47815364106200575,0.2808326147205449,20.658536585365855,576.0799999999999,544.8320000000002,575.232412512,212.0,0.0,0.2998516617302277,-0.4233121890748849,0.4233121890748849,0.2998516617302277,1.0,1.7804878048780488,2.5609756097560976,35.495692483800774,9.895876782058629,2.304972334147147,-2.4068778300925406,2.3772055463557176,-2.4948797529579623,6.307359731462772,0.08151385092692257,3.562941422069228,1.1453661309712992,1720.6827048448213,28.086846711951505,22.725029346370654,23.480958292389115,19.923856628818942,13.970509808404353,14.34847428141358,11.00297483169996,11.439410612171946,8.418237351034188,8.653334453821927,6.140110300554437,6.306453855595734,-3.7999999999999994,3984279938.7926936,26.121167695473254,10.551123489781327,4.980798132890397,240.85035006111227,20.36751674907234,29.173032406110188,11.230197362409971,0.0,6.014658705012475,0.0,4.899909730850478,19.04017502471442,10.082660329248245,0.0,17.667306958694127,63.06279381668928,42.80695125823658,17.11545131829632,8.807565984728168,51.253969942254614,0.0,34.532239767988806,0.0,37.76696814999996,44.277153687496,53.565376640321425,0.0,11.257379486545457,11.050456081168516,21.910322805205883,0.0,11.600939890232516,73.80077820346428,0.0,5.817220841045895,31.725127320852,47.14267342258755,5.022633313741326,33.39050178103649,0.0,114.16,5.817220841045895,0.0,4.39041504767482,17.743885808844,50.272838701760804,51.86231211535433,12.393687143226153,30.33183534230805,4.681802935145185,37.1162156112261,26.850440112749087,23.062153334670846,6.044861524742416,18.16124908641958,9.078395458326334,9.543613416771814,-0.1493401027071406,10.979614976364154,5.704420295637836,4.49885150778349,2.1872916131017788,0.3793103448275862,41.0,3.0,10.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,10.0,2.0,12.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,6.722138196395732,7.0,5.483900000000005,157.7940999999997,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256423,Cc1cc(Cl)c2oc(Nc3ccc(-c4nn([C@H]5CC[C@@H](N6CCN(C)CC6)CC5)c5ncnc(N)c45)cc3)nc2c1,5.94692155651658,6.400878257858084,6.400878257858084,0.2915038208981071,0.2915038208981071,0.2758549415149781,20.658536585365855,572.1170000000004,537.8450000000003,571.2574843880002,212.0,0.0,0.29981765978040714,-0.42170140974607406,0.42170140974607406,0.29981765978040714,0.975609756097561,1.7073170731707317,2.4634146341463414,35.49569268156759,9.895877105620315,2.303494120221109,-2.406877494730167,2.3741139221485836,-2.4948795411003006,6.343530849503331,0.08151396965730497,3.5647765910726785,1.121499476632814,1697.107435835265,28.0868467119515,23.347064873361436,24.10299381937989,19.923856628818942,14.281527571899739,14.659492044908966,11.368647252441063,11.775847379181668,8.583179137443286,8.863930875794635,6.319081500140299,6.626572546879111,-3.7299999999999995,3973530643.714156,26.186696420736308,10.590860545354865,5.003279021992759,243.04975677258267,20.36751674907234,23.355811565064293,11.230197362409971,0.0,6.014658705012475,0.0,4.899909730850478,14.6497599770396,10.082660329248245,0.0,23.733674027155736,69.48361543961529,43.47170421917882,16.45069835735408,4.417150937053347,51.25396994225461,0.0,34.532239767988806,0.0,44.69070534969059,44.27715368749601,53.31160729097252,0.0,11.257379486545457,11.050456081168516,17.519907757531065,0.0,11.600939890232516,73.80077820346425,0.0,6.923737199690624,37.28857881254899,47.14267342258755,5.022633313741326,33.390501781036484,0.0,114.16,0.0,0.0,0.0,0.0,34.521856596526995,78.07898827527711,19.168963320616562,0.0,43.321939610460284,41.79801854637129,26.850440112749087,7.95572141712279,6.338619147518202,18.566426315893818,9.690824676604949,12.112134193366332,0.44742760133705994,13.140342068453785,6.0395551986367995,6.610428044230643,2.209632447946733,0.4,41.0,3.0,10.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,10.0,2.0,11.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,6.764381705745405,7.0,5.653220000000005,162.57309999999967,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1256424,CN1CCN([C@H]2CC[C@@H](n3nc(-c4ccc(Nc5nc6cc(Cl)cc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,6.1944991418416,6.3914955418087,6.3914955418087,0.28212110484872444,0.28212110484872444,0.2537495931089336,20.658536585365855,592.5349999999999,561.2870000000001,591.2028619719999,212.0,0.0,0.2998183544265804,-0.42169984911046227,0.42169984911046227,0.2998183544265804,0.9512195121951219,1.6829268292682926,2.4390243902439024,35.496837598507916,9.895877105622402,2.3035436555732964,-2.4068774947197182,2.375404394514798,-2.4948795409421143,6.375474873740547,0.08151397084075805,3.5647765910726785,1.121499476632814,1701.432704844821,28.086846711951505,22.725029346370654,24.236887238407565,19.923856628818942,13.970509808404351,14.726438754422807,11.00951487348743,11.85315078070002,8.403612947966463,8.902582576553806,6.155211364700874,6.676454634855581,-3.4399999999999995,3973530643.714156,26.45831700425239,10.756024972443726,5.096909974160517,246.98808088506772,20.36751674907234,23.355811565064293,11.230197362409971,0.0,6.014658705012475,0.0,4.899909730850478,14.6497599770396,10.082660329248245,0.0,35.33461391738825,56.99642674822768,48.494337532920134,16.45069835735408,4.417150937053347,62.85490983248714,0.0,34.532239767988806,0.0,37.76696814999996,44.277153687496,52.77078911301685,0.0,11.257379486545457,11.050456081168516,17.519907757531065,0.0,23.20187978046503,73.80077820346428,0.0,0.0,31.725127320852,47.14267342258755,10.045266627482652,33.39050178103649,0.0,114.16,0.0,0.0,0.0,6.041840829147961,39.01934979873663,66.99883606596386,19.168963320616562,12.13273413692322,24.26546827384644,41.79801854637129,38.45138000298161,7.886308466757459,12.354643223700947,18.453006686317888,9.995159586307906,10.778373213570681,0.43665662628037083,12.502317377095762,6.000205849828648,4.609909502659894,2.205641689702667,0.3793103448275862,41.0,3.0,10.0,1.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,10.0,2.0,12.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,6.941129717721248,7.0,5.998200000000006,162.84609999999967,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
